Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense
"3112","1","3134","","2008-08-06 05:56:00","","29","13471","<p>I have a perl variable <code>$results</code> that gets returned from a service.  The value is supposed to be an array, and <code>$results</code> should be an array reference.  However, when the array has only one item in it, <code>$results</code> will be set to that value, and not a referenced array that contains that one item.</p>

<p>I want to do a <code>foreach</code> loop on the expected array.  Without checking <code>ref($results) eq 'ARRAY'</code>, is there any way to have something equivalent to the following:</p>

<pre><code>foreach my $result (@$results) {
    # Process $result
}
</code></pre>

<p>That particular code sample will work for the reference, but will complain for the simple scalar.</p>

<p>EDIT: I should clarify that there is no way for me to change what is returned from the service.  The problem is that the value will be a scalar when there is only one value and it will be an array reference when there is more than one value.</p>
","219","","-1","","2008-09-09 23:13:45","2017-04-21 15:03:26","Can you force either a scalar or array ref to be an array in Perl?","<perl><arrays><reference><scalar>","6","1","1","","","CC BY-SA 2.5"
"3136","1","3139","","2008-08-06 07:16:16","","19","738","<p>How can I set up my crontab to execute X script at 11:59PM every day without emailing me or creating any logs?</p>

<p>Right now my crontab looks something like this</p>

<pre><code>@daily /path/to/script.sh
</code></pre>
","87","","3266847","Dylan Johnston","2017-12-14 16:25:07","2017-12-14 16:25:07","How to setup a crontab to execute at specific time","<cron><settings>","3","0","1","","","CC BY-SA 3.0"
"3143","1","880219","","2008-08-06 07:41:11","","17","3427","<p>I'm compiling a NAnt project on linux with TeamCity Continuous Integration server. I have been able to generate a test report by running NAnt on mono thru a Command Line Runner but don't have the options of using the report like a NAnt Runner. I'm also using MBUnit for the testing framework.</p>

<p>How can I merge in the test report and display ""Tests failed: 1 (1 new), passed: 3049"" for the build?</p>

<p><strong>Update:</strong> take a look at MBUnitTask its a NAnt task that uses sends messages that TeamCity expects from NUnit so it lets you use all of TeamCity's features for tests.</p>

<p><a href=""http://code.google.com/p/nant-extensions/wiki/MbUnitTask"" rel=""noreferrer"">MBUnitTask</a></p>

<p><strong>Update:</strong> Galio has better support so you just have to reference the Galio MBUnit 3.5 dlls instead of the MBUnit 3.5 dlls and switch to the galio runner to make it work.</p>
","253","","253","Scott Cowan","2009-05-18 06:13:54","2010-02-11 17:21:40","Using MBUnit in TeamCity","<mono><nant><teamcity><mbunit>","4","0","5","","","CC BY-SA 2.5"
"3144","1","3146","","2008-08-06 07:42:33","","19","5439","<p>I need to implement a Diff algorithm in VB.NET to find the changes between two different versions of a piece of text.  I've had a scout around the web and have found a couple of different algorithms.</p>

<p>Does anybody here know of a 'best' algorithm that I could implement?</p>
","475","","1471203","","2013-01-09 05:39:54","2013-01-09 05:39:54","'Best' Diff Algorithm","<vb.net><diff>","3","1","6","2011-09-12 11:54:16","","CC BY-SA 3.0"
"3147","1","","","2008-08-06 07:52:31","","43","6380","<p>I have seen these being used every which way, and have been accused of using them the wrong way (though in that case, I was using them that way to demonstrate a <a href=""http://blog.gadodia.net/extension-methods-in-vbnet-and-c/"" rel=""noreferrer"">point</a>).</p>

<p>So, what do you think are the best practices for employing Extension Methods?</p>

<p>Should development teams create a library of extension methods and deploy them across various projects?</p>

<p>Should there be a collection of common extension methods in the form of an open source project?</p>

<p><em>Update: have decided to create an organization wide extension methods library</em></p>
","380","","2134","Chris Fournier","2008-08-23 18:00:58","2015-06-27 06:05:28","What are the best practices for using Extension Methods in .Net?","<.net>","6","0","8","","","CC BY-SA 2.5"
"3150","1","35963","","2008-08-06 07:57:50","","94","60462","<p>I'm having trouble figuring out how to get the testing framework set up and usable in <strong>Visual Studio 2008</strong> for <code>C++</code> presumably with the built-in unit testing suite.</p>

<p>Any links or tutorials would be appreciated.</p>
","370","","11383441","Chris Fournier","2019-12-13 09:30:05","2019-12-13 09:30:05","How to set up unit testing for Visual Studio C++","<c++><unit-testing><testing><visual-studio-2008><frameworks>","12","3","44","","","CC BY-SA 4.0"
"3157","1","4449","","2008-08-06 08:15:28","","23","3748","<p>In an application that heavily relies on <code>.htaccess</code> RewriteRules for its PrettyURLs (CakePHP in my case), how do I correctly set up directives to exclude certain directories from this rewriting? That is:</p>

<pre><code>/appRoot/.htaccess
         app/
         static/
</code></pre>

<p>By default every request to <code>/appRoot/*</code> is being rewritten to be picked up by <code>app/webroot/index.php</code>, where it's being analysed and corresponding controller actions are being invoked. This is done by these directives in <code>.htaccess</code>:</p>

<pre><code>RewriteBase /appRoot

RewriteRule ^$ app/webroot/     [L]
RewriteRule (.*) app/webroot/$1 [L]
</code></pre>

<p>I now want to exclude a few directories like static/ from this rewriting. I tried with this <em>before</em> the Cake RewriteRules:</p>

<pre><code>RewriteCond $1 ^(static|otherDir).*$ [NC]
RewriteRule (.*) - [L]
</code></pre>

<p>It works in so far that requests are no longer rewritten, but now <strong>all</strong> requests are being skipped, even legitimate Cake requests which should not match <code>^(static|otherDir).*$</code>.</p>

<p>I tried several variations of these rules but can't get it to work the way I want.</p>
","476","deceze","1136709","Jeff Atwood","2012-12-04 07:42:28","2013-01-09 05:34:41",".htaccess directives to *not* redirect certain URLs","<apache><.htaccess><mod-rewrite>","3","0","2","","","CC BY-SA 3.0"
"3163","1","10030","","2008-08-06 08:33:53","","24","32385","<p>I have been trying to find a really fast way to parse yyyy-mm-dd [hh:mm:ss] into a Date object. Here are the 3 ways I have tried doing it and the times it takes each method to parse 50,000 date time strings.</p>

<p>Does anyone know any faster ways of doing this or tips to speed up the methods?</p>

<pre><code>castMethod1 takes 3673 ms 
castMethod2 takes 3812 ms 
castMethod3 takes 3931 ms
</code></pre>

<p>Code:</p>

<pre><code>private function castMethod1(dateString:String):Date {
    if ( dateString == null ) {
        return null;
    }

    var year:int = int(dateString.substr(0,4));
    var month:int = int(dateString.substr(5,2))-1;
    var day:int = int(dateString.substr(8,2));

    if ( year == 0 &amp;&amp; month == 0 &amp;&amp; day == 0 ) {
        return null;
    }

    if ( dateString.length == 10 ) {
        return new Date(year, month, day);
    }

    var hour:int = int(dateString.substr(11,2));
    var minute:int = int(dateString.substr(14,2));
    var second:int = int(dateString.substr(17,2));

    return new Date(year, month, day, hour, minute, second);
}
</code></pre>

<p>-</p>

<pre><code>private function castMethod2(dateString:String):Date {
    if ( dateString == null ) {
        return null;
    }

    if ( dateString.indexOf(""0000-00-00"") != -1 ) {
        return null;
    }

    dateString = dateString.split(""-"").join(""/"");

    return new Date(Date.parse( dateString ));
}
</code></pre>

<p>-</p>

<pre><code>private function castMethod3(dateString:String):Date {
    if ( dateString == null ) {
        return null;
    }

    var mainParts:Array = dateString.split("" "");
    var dateParts:Array = mainParts[0].split(""-"");

    if ( Number(dateParts[0])+Number(dateParts[1])+Number(dateParts[2]) == 0 ) {
        return null;
    }

    return new Date( Date.parse( dateParts.join(""/"")+(mainParts[1]?"" ""+mainParts[1]:"" "") ) );
}
</code></pre>

<hr>

<p>No, Date.parse will not handle dashes by default. And I need to return null for date time strings like <code>""0000-00-00""</code>.</p>
","22","","1213296","","2015-12-16 05:35:09","2015-12-16 05:35:09","Actionscript 3 - Fastest way to parse yyyy-mm-dd hh:mm:ss to a Date object?","<apache-flex><actionscript-3>","7","0","2","","","CC BY-SA 3.0"
"3164","1","3218","","2008-08-06 08:34:13","","66","57131","<p>If I have managed to locate and verify the existence of a file using Server.MapPath and I now want to send the user directly to that file, what is the <strong>fastest</strong> way to convert that absolute path back into a relative web path?</p>
","192","","5818897","","2018-03-20 14:51:34","2018-12-19 11:56:18","Absolute path back to web-relative path","<c#><asp.net><.net><path><mappath>","6","0","21","","","CC BY-SA 3.0"
"3180","1","3188","","2008-08-06 08:47:45","","36","6230","<p>Is there anyone working solo and using fogbugz out there? I'm interested in personal experience/overhead versus paper.</p>

<p>I am involved in several projects and get pretty hammered with lots of details to keep track of... Any experience welcome.</p>

<p>(Yes I know Mr. Joel is on the stackoverflow team... I still want good answers :)</p>
","479","","","","","2008-10-22 15:09:53","Anyone soloing using fogbugz?","<fogbugz>","7","0","10","2012-08-13 12:20:03","","CC BY-SA 2.5"
"3196","1","3197","","2008-08-06 09:00:58","","25","23191","<p>If I have data like this:</p>
<div class=""s-table-container"">
<table class=""s-table"">
<thead>
<tr>
<th>Key</th>
<th>Name</th>
</tr>
</thead>
<tbody>
<tr>
<td>1</td>
<td>Dan</td>
</tr>
<tr>
<td>2</td>
<td>Tom</td>
</tr>
<tr>
<td>3</td>
<td>Jon</td>
</tr>
<tr>
<td>4</td>
<td>Tom</td>
</tr>
<tr>
<td>5</td>
<td>Sam</td>
</tr>
<tr>
<td>6</td>
<td>Dan</td>
</tr>
</tbody>
</table>
</div>
<p>What is the SQL query to bring back the records where <code>Name</code> is repeated 2 or more times?</p>
<p>So the result I would want is</p>
<div class=""s-table-container"">
<table class=""s-table"">
<thead>
<tr>
<th>Tom</th>
</tr>
</thead>
<tbody>
<tr>
<td>Dan</td>
</tr>
</tbody>
</table>
</div>","230","","1367454","Jeff Atwood","2020-12-16 21:15:54","2020-12-16 21:15:54","SQL query, count and group by","<sql>","3","0","6","","","CC BY-SA 4.0"
"3213","1","3267","","2008-08-06 09:21:09","","64","39645","<p>Is there an efficient method of converting an integer into the written numbers, for example:</p>

<pre><code>string Written = IntegerToWritten(21);
</code></pre>

<p>would return ""Twenty One"".</p>

<p>Is there any way of doing this that doesn't involve a massive look-up table?</p>
","383","","4714","Gortok","2012-01-31 14:33:46","2017-11-20 13:17:06","Convert integers to written numbers","<c#><integer>","11","3","26","","","CC BY-SA 3.0"
"3224","1","3225","","2008-08-06 09:38:15","","59","7062","<p>CSS and Javascript files don't change very often, so I want them to be cached by the web browser. But I also want the web browser to see changes made to these files without requiring the user to clear their browser cache. Also want a solution that works well with a version control system such as Subversion.</p>
<hr />
<blockquote>
<p>Some solutions I have seen involve adding a version number to the end of the file in the form of a query string.</p>
<p>Could use the SVN revision number to automate this for you: <a href=""https://stackoverflow.com/questions/2308/aspnet-display-svn-revision-number"">ASP.NET Display SVN Revision Number</a></p>
</blockquote>
<p>Can you specify how you include the <a href=""http://svnbook.red-bean.com/en/1.4/svn.advanced.props.special.keywords.html"" rel=""noreferrer"">Revision</a> variable of another file? That is in the HTML file I can include the Revision number in the URL to the CSS or Javascript file.</p>
<p>In the <a href=""http://svnbook.red-bean.com"" rel=""noreferrer"">Subversion book</a> it says about Revision: &quot;This keyword describes the last known revision in which this file changed in the repository&quot;.</p>
<blockquote>
<p>Firefox also allows pressing <kbd>CTRL</kbd>+<kbd>R</kbd> to reload everything on a particular page.</p>
</blockquote>
<p>To clarify I am looking for solutions that don't require the user to do anything on their part.</p>
","486","","-1","Stu Thompson","2020-06-20 09:12:55","2017-07-31 11:33:39","How can I make the browser see CSS and Javascript changes?","<javascript><css><http><caching>","5","0","7","","","CC BY-SA 3.0"
"3230","1","10141","","2008-08-06 09:49:27","","39","30945","<p>I'm wondering how to make a release build that includes all necessary dll files into the .exe so the program can be run on a non-development machine without it having to install the microsoft redistributable on the target machine.</p>

<p>Without doing this you get the error message that the application configuration is not correct and to reinstall.</p>
","370","","","","","2020-03-05 19:29:23","How do you pack a visual studio c++ project for release?","<c++><visual-studio>","6","1","13","","","CC BY-SA 2.5"
"3231","1","842632","","2008-08-06 09:51:06","","30","25819","<p>I want to write C/C++ programs that take input from a MIDI device. </p>

<p>The MIDI device connects to my PC using a USB connector. </p>

<p>I'm looking for a (C/C++ implemented) library that I can use to read the MIDI signals from the MIDI device through the USB port.</p>

<p>I'm happy manipulating the MIDI data once I get it, I just don't want to have to implement the code for its capture.</p>

<p>I'm planning on writing my code using the Bloodshed Dev-C++ IDE on Windows XP.</p>
","381","","-1","","2008-09-10 18:13:56","2019-04-13 20:11:34","C/C++ library for reading MIDI signals from a USB MIDI device","<c++><c><midi><signal-processing>","3","0","4","","","CC BY-SA 2.5"
"3234","1","14496","","2008-08-06 09:52:36","","20","18581","<p>How would one display any add content from a ""dynamic"" aspx page? Currently I am working on using the System.Web.HttpResponse ""Page.Response"" to write a file that is stored on a web server to a web request.</p>

<p>This would allow people to hit a url to the type <a href=""http://www.foo.com?Image=test.jpg"" rel=""noreferrer"">http://www.foo.com?Image=test.jpg</a> and have the image display in their browser. So as you may know this revolves around the use of Response.ContentType.</p>

<p>By using </p>

<pre><code>Response.ContentType = ""application/octet-stream"";
</code></pre>

<p>I am able to display images of type gif/jpeg/png (all i have tested so far), bit trying to display .swf or .ico files gives me a nice little error.</p>

<p>using</p>

<pre><code>Response.ContentType = ""application/x-shockwave-flash"";
</code></pre>

<p>I can get flash files to play, but then the images are messed.</p>

<p>So how do i <strong>easily</strong> choose the contenttype?</p>
","231","","231","FryHard","2008-09-01 08:15:49","2019-12-27 06:26:45","Displaying ad content from Respose.WriteFile()/ Response.ContentType","<c#>","4","0","3","","2008-09-01 08:15:49","CC BY-SA 2.5"
